Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
38,tt13872248,2022-04-21,2022-04-21,,Ku bei,https://www.imdb.com/title/tt13872248/,movie,6.4,99,2021,Horror,17406,2021-01-22,Rob Jabbaz
39,tt10919380,2020-11-12,2020-11-12,,Freaky,https://www.imdb.com/title/tt10919380/,movie,6.3,102,2020,"Comedy, Horror, Thriller",69466,2020-10-08,Christopher Landon
40,tt8332922,2021-05-27,2021-05-27,,A Quiet Place Part II,https://www.imdb.com/title/tt8332922/,movie,7.2,97,2020,"Drama, Horror, Sci-Fi, Thriller",262116,2020-03-08,John Krasinski
41,tt5918982,2020-05-24,2020-05-24,,Possessor,https://www.imdb.com/title/tt5918982/,movie,6.5,103,2020,"Horror, Mystery, Sci-Fi, Thriller",43579,2020-01-25,Brandon Cronenberg
42,tt5867314,2023-05-20,2023-05-20,,The Empty Man,https://www.imdb.com/title/tt5867314/,movie,6.2,137,2020,"Drama, Horror, Mystery, Thriller",36240,2020-10-22,David Prior
43,tt1051906,2020-02-27,2020-02-27,,The Invisible Man,https://www.imdb.com/title/tt1051906/,movie,7.1,124,2020,"Drama, Horror, Mystery, Sci-Fi, Thriller",247077,2020-02-24,Leigh Whannell
44,tt9731534,2021-08-21,2021-08-21,,The Night House,https://www.imdb.com/title/tt9731534/,movie,6.5,107,2020,"Horror, Mystery, Thriller",64151,2020-01-24,David Bruckner
45,tt10530176,2020-12-13,2020-12-13,,Kol,https://www.imdb.com/title/tt10530176/,movie,7.1,112,2020,"Crime, Horror, Mystery, Sci-Fi, Thriller",41008,2020-03-31,Chung-Hyun Lee
46,tt10229558,2020-12-26,2020-12-26,,The Dark and the Wicked,https://www.imdb.com/title/tt10229558/,movie,6.1,95,2020,Horror,21099,2020-04-16,Bryan Bertino
47,tt8508734,2020-11-03,2020-11-03,,His House,https://www.imdb.com/title/tt8508734/,movie,6.5,93,2020,"Drama, Horror, Thriller",46895,2020-01-27,Remi Weekes
48,tt8244784,2020-03-14,2020-03-14,,The Hunt,https://www.imdb.com/title/tt8244784/,movie,6.5,90,2020,"Action, Horror, Thriller",124273,2020-03-11,Craig Zobel
49,tt2226162,2021-01-10,2021-01-10,,Hunter Hunter,https://www.imdb.com/title/tt2226162/,movie,6.4,93,2020,"Drama, Horror, Mystery, Thriller",12448,2020-12-18,Shawn Linden
50,tt9072352,2020-02-09,2020-02-09,,Relic,https://www.imdb.com/title/tt9072352/,movie,6.0,89,2020,"Drama, Horror, Mystery, Thriller",29258,2020-01-25,Natalie Erika James
51,tt8228288,2020-03-25,2020-03-25,,El hoyo,https://www.imdb.com/title/tt8228288/,movie,7.0,94,2019,"Horror, Sci-Fi, Thriller",259445,2019-09-06,Galder Gaztelu-Urrutia
52,tt7557108,2020-10-13,2020-10-13,,Saint Maud,https://www.imdb.com/title/tt7557108/,movie,6.7,84,2019,"Drama, Horror, Mystery, Thriller",44537,2019-09-08,Rose Glass
53,tt8772262,2019-07-03,2019-07-03,,Midsommar,https://www.imdb.com/title/tt8772262/,movie,7.1,148,2019,"Drama, Horror, Mystery, Thriller",377968,2019-06-24,Ari Aster
54,tt7984734,2019-09-11,2019-09-11,,The Lighthouse,https://www.imdb.com/title/tt7984734/,movie,7.4,109,2019,"Drama, Fantasy, Horror, Mystery, Thriller",243012,2019-05-19,Robert Eggers
55,tt10767168,2020-02-09,2020-02-09,,La llorona,https://www.imdb.com/title/tt10767168/,movie,6.6,97,2019,"Crime, Drama, Horror, Thriller, War",7494,2019-04-18,Jayro Bustamante
56,tt1560220,2019-10-19,2019-10-19,,Zombieland: Double Tap,https://www.imdb.com/title/tt1560220/,movie,6.7,99,2019,"Action, Comedy, Horror",194992,2019-10-09,Ruben Fleischer
57,tt7349950,2019-09-04,2019-09-04,,It Chapter Two,https://www.imdb.com/title/tt7349950/,movie,6.5,169,2019,"Drama, Fantasy, Horror",292686,2019-08-26,Andy Muschietti
58,tt6857112,2019-03-09,2019-03-09,,Us,https://www.imdb.com/title/tt6857112/,movie,6.8,116,2019,"Horror, Mystery, Thriller",330440,2019-03-08,Jordan Peele
59,tt7781432,2020-10-29,2020-10-29,,The Mortuary Collection,https://www.imdb.com/title/tt7781432/,movie,6.4,108,2019,"Fantasy, Horror",14172,2019-09-21,Ryan Spindell
60,tt7347846,2020-01-31,2020-01-31,,The Lodge,https://www.imdb.com/title/tt7347846/,movie,6.0,108,2019,"Drama, Horror, Mystery, Thriller",54367,2019-01-25,"Veronika Franz, Severin Fiala"
61,tt8364368,2019-07-14,2019-07-14,,Crawl,https://www.imdb.com/title/tt8364368/,movie,6.1,87,2019,"Action, Adventure, Horror, Thriller",91872,2019-07-10,Alexandre Aja
62,tt7798634,2019-08-23,2019-08-23,,Ready or Not,https://www.imdb.com/title/tt7798634/,movie,6.9,95,2019,"Action, Comedy, Horror, Mystery, Thriller",174132,2019-03-12,"Matt Bettinelli-Olpin, Tyler Gillett"
63,tt7670212,2019-03-03,2019-03-03,,Der goldene Handschuh,https://www.imdb.com/title/tt7670212/,movie,6.7,115,2019,"Crime, Drama, Horror, Thriller",17228,2019-02-09,Fatih Akin
64,tt5073642,2022-09-18,2022-09-18,,Color Out of Space,https://www.imdb.com/title/tt5073642/,movie,6.2,111,2019,"Horror, Mystery, Sci-Fi, Thriller",54271,2019-09-07,Richard Stanley
65,tt7784604,2018-06-08,2018-06-08,,Hereditary,https://www.imdb.com/title/tt7784604/,movie,7.3,127,2018,"Drama, Horror, Mystery, Thriller",361318,2018-01-21,Ari Aster
66,tt7543784,2019-11-20,2019-11-20,,Tous les dieux du ciel,https://www.imdb.com/title/tt7543784/,movie,6.1,110,2018,"Drama, Horror, Sci-Fi",696,2018-09-23,Quarxx
67,tt1502407,2018-09-21,2018-09-21,,Halloween,https://www.imdb.com/title/tt1502407/,movie,6.5,106,2018,"Crime, Horror, Thriller",166258,2018-09-08,David Gordon Green
68,tt8359848,2018-09-19,2018-09-19,,Climax,https://www.imdb.com/title/tt8359848/,movie,6.9,97,2018,"Drama, Horror, Music, Thriller",76570,2018-05-13,Gaspar Noé
69,tt6644200,2018-04-14,2018-04-14,,A Quiet Place,https://www.imdb.com/title/tt6644200/,movie,7.5,90,2018,"Drama, Horror, Sci-Fi",567549,2018-03-09,John Krasinski
70,tt1034415,2018-10-16,2018-10-16,,Suspiria,https://www.imdb.com/title/tt1034415/,movie,6.7,152,2018,"Drama, Fantasy, Horror, Mystery, Thriller",88696,2018-09-01,Luca Guadagnino
71,tt4003440,2018-09-27,2018-09-27,,The House That Jack Built,https://www.imdb.com/title/tt4003440/,movie,6.8,152,2018,"Crime, Drama, Horror",87600,2018-05-14,Lars von Trier
72,tt7090638,2022-10-31,2022-10-31,,The Swerve,https://www.imdb.com/title/tt7090638/,movie,6.5,95,2018,"Drama, Horror, Thriller",1744,2018-11-05,Dean Kapsalis
73,tt7464188,2018-12-20,2018-12-20,,In Fabric,https://www.imdb.com/title/tt7464188/,movie,6.2,118,2018,"Comedy, Drama, Fantasy, Horror, Mystery, Thriller",13497,2018-09-13,Peter Strickland
74,tt6998518,2018-08-03,2018-08-03,,Mandy,https://www.imdb.com/title/tt6998518/,movie,6.5,121,2018,"Action, Fantasy, Horror",86563,2018-01-19,Panos Cosmatos
75,tt8173728,2021-01-29,2021-01-29,,La casa lobo,https://www.imdb.com/title/tt8173728/,movie,7.5,75,2018,"Animation, Drama, Horror",4489,2018-02-22,"Cristóbal León, Joaquín Cociña"
76,tt2798920,2018-04-14,2018-04-14,,Annihilation,https://www.imdb.com/title/tt2798920/,movie,6.8,115,2018,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",351546,2018-02-13,Alex Garland
77,tt6499752,2018-07-10,2018-07-10,,Upgrade,https://www.imdb.com/title/tt6499752/,movie,7.5,100,2018,"Action, Sci-Fi, Thriller",200283,2018-03-10,Leigh Whannell
78,tt6217306,2018-10-12,2018-10-12,,Apostle,https://www.imdb.com/title/tt6217306/,movie,6.3,130,2018,"Drama, Fantasy, Horror, Mystery, Thriller",57650,2018-09-21,Gareth Evans
79,tt4530422,2018-10-21,2018-10-21,,Overlord,https://www.imdb.com/title/tt4530422/,movie,6.6,110,2018,"Action, Horror, Sci-Fi, War",104831,2018-09-22,Julius Avery
80,tt3064338,2021-01-29,2021-01-29,,Mutant Blast,https://www.imdb.com/title/tt3064338/,movie,5.7,83,2018,"Action, Comedy, Horror, Sci-Fi",5471,2018-09-06,Fernando Alle
81,tt6214928,2022-09-18,2022-09-18,,1922,https://www.imdb.com/title/tt6214928/,movie,6.2,102,2017,"Crime, Drama, Horror, Mystery, Thriller",70026,2017-09-23,Zak Hilditch
82,tt3335606,2018-04-14,2018-04-14,,Berlin Syndrome,https://www.imdb.com/title/tt3335606/,movie,6.3,116,2017,"Drama, Horror, Mystery, Thriller",27033,2017-01-20,Cate Shortland
83,tt3986820,2018-04-14,2018-04-14,,The Endless,https://www.imdb.com/title/tt3986820/,movie,6.5,111,2017,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",47905,2017-04-21,"Aaron Moorhead, Justin Benson"
84,tt3748172,2018-04-14,2018-04-14,,Gerald's Game,https://www.imdb.com/title/tt3748172/,movie,6.5,103,2017,"Drama, Horror, Thriller",123039,2017-06-29,Mike Flanagan
85,tt5052448,2018-04-14,2018-04-14,,Get Out,https://www.imdb.com/title/tt5052448/,movie,7.8,104,2017,"Horror, Mystery, Thriller",669899,2017-01-23,Jordan Peele
86,tt5516328,2018-04-14,2018-04-14,,Ghost Stories,https://www.imdb.com/title/tt5516328/,movie,6.4,98,2017,"Drama, Horror",36201,2017-10-05,"Andy Nyman, Jeremy Dyson"
87,tt5308322,2019-07-11,2019-07-11,,Happy Death Day,https://www.imdb.com/title/tt5308322/,movie,6.6,96,2017,"Comedy, Horror, Mystery, Thriller",157977,2017-10-07,Christopher Landon
88,tt1396484,2018-04-14,2018-04-14,,It,https://www.imdb.com/title/tt1396484/,movie,7.3,135,2017,Horror,589921,2017-09-05,Andy Muschietti
89,tt4695012,2018-09-16,2018-09-16,,It Comes at Night,https://www.imdb.com/title/tt4695012/,movie,6.2,91,2017,"Drama, Horror, Mystery, Sci-Fi, Thriller",100103,2017-04-29,Trey Edward Shults
90,tt5715874,2018-04-14,2018-04-14,,The Killing of a Sacred Deer,https://www.imdb.com/title/tt5715874/,movie,7.0,121,2017,"Drama, Horror, Mystery, Thriller",171940,2017-05-22,Yorgos Lanthimos
91,tt4823434,2021-01-29,2021-01-29,,Vuelven,https://www.imdb.com/title/tt4823434/,movie,6.9,83,2017,"Fantasy, Horror, Mystery",8584,2017-09-24,Issa López
92,tt5442430,2018-04-14,2018-04-14,,Life,https://www.imdb.com/title/tt5442430/,movie,6.6,104,2017,"Horror, Sci-Fi, Thriller",246353,2017-03-18,Daniel Espinosa
93,tt5109784,2018-04-14,2018-04-15,,Mother!,https://www.imdb.com/title/tt5109784/,movie,6.6,121,2017,"Drama, Horror, Mystery",243407,2017-09-05,Darren Aronofsky
94,tt6164502,2018-09-07,2018-09-07,,November,https://www.imdb.com/title/tt6164502/,movie,7.2,115,2017,"Drama, Fantasy, Horror, Romance",5779,2017-01-27,Rainer Sarnet
95,tt7914416,2019-04-01,2019-04-01,,Kamera o tomeru na!,https://www.imdb.com/title/tt7914416/,movie,7.6,96,2017,"Comedy, Drama, Horror",28465,2017-11-04,Shin'ichirô Ueda
96,tt6738136,2019-04-01,2019-04-01,,Revenge,https://www.imdb.com/title/tt6738136/,movie,6.4,108,2017,"Action, Drama, Horror, Thriller",47113,2017-09-10,Coralie Fargeat
97,tt6304046,2018-09-07,2018-09-07,,Thelma,https://www.imdb.com/title/tt6304046/,movie,7.0,116,2017,"Drama, Fantasy, Horror, Mystery, Romance, Sci-Fi, Thriller",35747,2017-08-20,Joachim Trier
98,tt3289956,2018-11-29,2018-11-29,,The Autopsy of Jane Doe,https://www.imdb.com/title/tt3289956/,movie,6.8,86,2016,"Horror, Mystery, Thriller",133521,2016-09-09,André Øvredal
99,tt1179933,2018-04-14,2018-04-14,,10 Cloverfield Lane,https://www.imdb.com/title/tt1179933/,movie,7.2,103,2016,"Drama, Horror, Mystery, Sci-Fi, Thriller",347268,2016-03-08,Dan Trachtenberg
100,tt7076834,2018-04-14,2018-04-14,,Pengabdi Setan,https://www.imdb.com/title/tt7076834/,movie,6.5,107,2017,"Drama, Horror, Mystery",10702,2017-09-20,Joko Anwar
101,tt4443658,2022-04-17,2022-04-17,,Better Watch Out,https://www.imdb.com/title/tt4443658/,movie,6.5,89,2016,"Comedy, Horror, Thriller",43288,2016-09-22,Chris Peckover
102,tt3065204,2018-04-14,2018-04-14,,The Conjuring 2,https://www.imdb.com/title/tt3065204/,movie,7.3,134,2016,"Horror, Mystery, Thriller",293348,2016-05-13,James Wan
103,tt4805316,2019-03-31,2019-03-31,,A Dark Song,https://www.imdb.com/title/tt4805316/,movie,6.2,100,2016,"Drama, Fantasy, Horror, Mystery",20488,2016-07-08,Liam Gavin
104,tt4160708,2018-04-14,2018-04-14,,Don't Breathe,https://www.imdb.com/title/tt4160708/,movie,7.1,88,2016,"Crime, Horror, Thriller",293529,2016-03-12,Fede Alvarez
105,tt5225338,2018-04-14,2018-04-14,,The Eyes of My Mother,https://www.imdb.com/title/tt5225338/,movie,6.2,76,2016,"Drama, Horror, Thriller",14105,2016-01-22,Nicolas Pesce
106,tt4547056,2018-04-14,2018-04-14,,The Girl with All the Gifts,https://www.imdb.com/title/tt4547056/,movie,6.6,111,2016,"Action, Adventure, Drama, Horror, Sci-Fi, Thriller",63408,2016-08-03,Colm McCarthy
107,tt3896738,2018-04-14,2018-04-14,,Hounds of Love,https://www.imdb.com/title/tt3896738/,movie,6.5,108,2016,"Crime, Drama, Thriller",13150,2016-09-01,Ben Young
108,tt4786282,2018-04-14,2018-04-14,,Lights Out,https://www.imdb.com/title/tt4786282/,movie,6.3,81,2016,"Horror, Mystery",139512,2016-06-08,David F. Sandberg
109,tt1974419,2018-04-14,2018-04-14,,The Neon Demon,https://www.imdb.com/title/tt1974419/,movie,6.1,117,2016,"Horror, Thriller",102060,2016-05-20,Nicolas Winding Refn
110,tt5154288,2018-04-14,2018-04-14,,Prevenge,https://www.imdb.com/title/tt5154288/,movie,5.9,88,2016,"Comedy, Crime, Drama, Fantasy, Horror, Mystery, Thriller",8474,2016-09-01,Alice Lowe
111,tt4954522,2018-04-14,2018-04-14,,Grave,https://www.imdb.com/title/tt4954522/,movie,7.0,99,2016,"Drama, Horror",86618,2016-05-14,Julia Ducournau
112,tt4972582,2018-04-14,2018-04-14,,Split,https://www.imdb.com/title/tt4972582/,movie,7.3,117,2016,"Horror, Thriller",534558,2016-09-26,M. Night Shyamalan
113,tt4975280,2021-10-31,2021-10-31,,A martfüi rém,https://www.imdb.com/title/tt4975280/,movie,7.0,121,2016,"Crime, Drama, Horror, Mystery, Thriller",6405,2016-10-09,Árpád Sopsits
114,tt5700672,2018-04-14,2018-04-14,,Busanhaeng,https://www.imdb.com/title/tt5700672/,movie,7.6,118,2016,"Action, Horror, Thriller",246066,2016-05-13,Sang-ho Yeon
115,tt4273292,2018-04-14,2018-04-14,,Under the Shadow,https://www.imdb.com/title/tt4273292/,movie,6.8,84,2016,"Drama, Fantasy, Horror, Thriller, War",29589,2016-01-22,Babak Anvari
116,tt5265960,2018-04-14,2018-04-14,,La región salvaje,https://www.imdb.com/title/tt5265960/,movie,6.1,98,2016,"Drama, Horror, Mystery, Romance, Sci-Fi, Thriller",6414,2016-05-15,Amat Escalante
117,tt5215952,2018-04-14,2018-04-14,,Gokseong,https://www.imdb.com/title/tt5215952/,movie,7.4,156,2016,"Drama, Horror, Mystery, Thriller",77902,2016-05-12,Na Hong-jin
118,tt2494362,2018-04-14,2018-04-14,,Bone Tomahawk,https://www.imdb.com/title/tt2494362/,movie,7.1,132,2015,"Drama, Horror, Western",113326,2015-10-01,S. Craig Zahler
119,tt2554274,2021-03-04,2021-03-04,,Crimson Peak,https://www.imdb.com/title/tt2554274/,movie,6.5,119,2015,"Drama, Horror, Mystery, Romance, Thriller",155924,2015-09-25,Guillermo del Toro
120,tt4935158,2020-01-25,2020-01-25,,Demon,https://www.imdb.com/title/tt4935158/,movie,6.1,94,2015,"Comedy, Drama, Fantasy, Horror, Thriller",6021,2015-09-17,Marcin Wrona
121,tt4935372,2018-04-14,2018-04-14,,The Devil's Candy,https://www.imdb.com/title/tt4935372/,movie,6.4,79,2015,"Drama, Horror, Thriller",21346,2015-09-13,Sean Byrne
122,tt4291590,2018-04-14,2018-04-14,,Évolution,https://www.imdb.com/title/tt4291590/,movie,5.9,81,2015,"Drama, Horror, Mystery, Sci-Fi",7481,2015-09-14,Lucile Hadzihalilovic
123,tt4062536,2018-04-14,2018-04-14,,Green Room,https://www.imdb.com/title/tt4062536/,movie,7.0,95,2015,"Crime, Drama, Horror, Music, Thriller",135970,2015-05-17,Jeremy Saulnier
124,tt2400463,2018-04-14,2018-04-14,,The Invitation,https://www.imdb.com/title/tt2400463/,movie,6.6,100,2015,"Drama, Horror, Mystery, Thriller",116980,2015-03-13,Karyn Kusama
125,tt5278832,2018-04-14,2018-04-14,,Córki dancingu,https://www.imdb.com/title/tt5278832/,movie,6.3,92,2015,"Drama, Fantasy, Horror, Musical, Thriller",9447,2015-12-16,Agnieszka Smoczynska
126,tt3278330,2018-04-14,2018-04-14,,Il racconto dei racconti - Tale of Tales,https://www.imdb.com/title/tt3278330/,movie,6.4,134,2015,"Drama, Fantasy, Horror",30567,2015-05-14,Matteo Garrone
127,tt4263482,2018-04-14,2018-04-14,,The VVitch: A New-England Folktale,https://www.imdb.com/title/tt4263482/,movie,7.0,92,2015,"Drama, Fantasy, Horror, Mystery, Thriller",289624,2015-01-23,Robert Eggers
128,tt2321549,2018-04-14,2018-04-14,,The Babadook,https://www.imdb.com/title/tt2321549/,movie,6.8,94,2014,"Horror, Mystery",241768,2014-01-17,Jennifer Kent
129,tt2825230,2018-04-14,2018-04-14,,Blood Punch,https://www.imdb.com/title/tt2825230/,movie,6.2,104,2014,"Horror, Thriller",3339,2014-02-21,Madellaine Paxson
130,tt2832470,2018-04-14,2018-04-14,,Død snø 2,https://www.imdb.com/title/tt2832470/,movie,6.8,100,2014,"Action, Comedy, Fantasy, Horror",26219,2014-01-19,Tommy Wirkola
131,tt2326554,2018-04-14,2018-04-14,,A Girl Walks Home Alone at Night,https://www.imdb.com/title/tt2326554/,movie,6.9,101,2014,"Drama, Horror, Romance, Thriller",37922,2014-01-19,Ana Lily Amirpour
132,tt3086442,2018-04-14,2018-04-14,,"Ich seh, Ich seh",https://www.imdb.com/title/tt3086442/,movie,6.7,99,2014,"Horror, Mystery, Thriller",58616,2014-08-30,"Veronika Franz, Severin Fiala"
133,tt3504048,2018-04-14,2018-04-14,,Housebound,https://www.imdb.com/title/tt3504048/,movie,6.7,107,2014,"Comedy, Horror, Mystery",37091,2014-03-10,Gerard Johnstone
134,tt3235888,2018-04-14,2018-04-14,,It Follows,https://www.imdb.com/title/tt3235888/,movie,6.8,100,2014,"Horror, Mystery, Thriller",261950,2014-05-17,David Robert Mitchell
135,tt2916416,2018-04-14,2018-04-14,,Kuime,https://www.imdb.com/title/tt2916416/,movie,6.1,93,2014,"Drama, Horror, Thriller",1559,2014-08-23,Takashi Miike
136,tt3395184,2018-04-14,2018-04-14,,Spring,https://www.imdb.com/title/tt3395184/,movie,6.7,109,2014,"Horror, Romance, Sci-Fi",30689,2014-09-05,"Aaron Moorhead, Justin Benson"
137,tt3416742,2018-04-14,2018-04-14,,What We Do in the Shadows,https://www.imdb.com/title/tt3416742/,movie,7.6,86,2014,"Comedy, Horror",195654,2014-01-19,"Taika Waititi, Jemaine Clement"
138,tt2535470,2018-04-14,2018-04-14,,Wyrmwood,https://www.imdb.com/title/tt2535470/,movie,6.2,98,2014,"Action, Comedy, Horror",18155,2014-09-19,Kiah Roache-Turner
139,tt1457767,2018-04-14,2018-04-14,,The Conjuring,https://www.imdb.com/title/tt1457767/,movie,7.5,112,2013,"Horror, Mystery, Thriller",542949,2013-06-08,James Wan
140,tt1288558,2018-04-14,2018-04-14,,Evil Dead,https://www.imdb.com/title/tt1288558/,movie,6.5,91,2013,Horror,193942,2013-03-08,Fede Alvarez
141,tt2640474,2018-04-14,2018-04-14,,La casa del fin de los tiempos,https://www.imdb.com/title/tt2640474/,movie,6.7,101,2013,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",7776,2013-06-17,Alejandro Hidalgo
142,tt2388715,2018-04-14,2018-04-14,,Oculus,https://www.imdb.com/title/tt2388715/,movie,6.5,104,2013,"Horror, Mystery, Thriller",137404,2013-09-08,Mike Flanagan
143,tt1714915,2018-04-14,2018-04-14,,Only Lovers Left Alive,https://www.imdb.com/title/tt1714915/,movie,7.2,123,2013,"Comedy, Drama, Fantasy, Horror, Romance",106087,2013-05-25,Jim Jarmusch
144,tt1441395,2018-04-14,2018-04-14,,Under the Skin,https://www.imdb.com/title/tt1441395/,movie,6.3,108,2013,"Drama, Horror, Mystery, Sci-Fi, Thriller",153343,2013-08-29,Jonathan Glazer
145,tt2404738,2018-04-14,2018-04-14,,Las brujas de Zugarramurdi,https://www.imdb.com/title/tt2404738/,movie,6.4,112,2013,"Action, Comedy, Fantasy, Horror",15265,2013-09-14,Álex de la Iglesia
146,tt0816711,2018-04-14,2018-04-14,,World War Z,https://www.imdb.com/title/tt0816711/,movie,7.0,116,2013,"Action, Adventure, Horror, Sci-Fi",703568,2013-06-02,Marc Forster
147,tt1954315,2021-10-24,2021-10-24,,Borgman,https://www.imdb.com/title/tt1954315/,movie,6.7,113,2013,"Drama, Horror, Mystery, Thriller",18626,2013-05-19,Alex van Warmerdam
148,tt1833844,2018-04-14,2018-04-14,,Berberian Sound Studio,https://www.imdb.com/title/tt1833844/,movie,6.2,92,2012,"Drama, Horror, Thriller",17102,2012-06-28,Peter Strickland
149,tt1531901,2018-04-14,2018-04-14,,Byzantium,https://www.imdb.com/title/tt1531901/,movie,6.5,118,2012,"Drama, Fantasy, Horror, Thriller",45380,2012-09-09,Neil Jordan
150,tt1259521,2018-04-14,2018-04-14,,The Cabin in the Woods,https://www.imdb.com/title/tt1259521/,movie,7.0,95,2011,"Horror, Mystery, Thriller",441855,2011-12-11,Drew Goddard
151,tt1783732,2018-04-14,2018-04-14,,John Dies at the End,https://www.imdb.com/title/tt1783732/,movie,6.3,99,2012,"Comedy, Fantasy, Horror, Sci-Fi",39864,2012-01-23,Don Coscarelli
152,tt2294473,2018-04-14,2018-04-14,,Aku no kyôten,https://www.imdb.com/title/tt2294473/,movie,6.6,129,2012,"Horror, Thriller",6662,2012-11-09,Takashi Miike
153,tt2103217,2018-04-14,2018-04-14,,Maniac,https://www.imdb.com/title/tt2103217/,movie,6.1,89,2012,"Horror, Thriller",39719,2012-05-26,Franck Khalfoun
154,tt1977895,2019-03-31,2019-03-31,,Resolution,https://www.imdb.com/title/tt1977895/,movie,6.4,93,2012,"Drama, Horror, Mystery, Thriller",19031,2012-04-22,"Aaron Moorhead, Justin Benson"
155,tt1555093,2018-04-14,2018-04-14,,The Seasoning House,https://www.imdb.com/title/tt1555093/,movie,6.1,90,2012,"Drama, Horror, Thriller",10842,2012-08-23,Paul Hyett
156,tt2023690,2018-04-14,2018-04-14,,Sightseers,https://www.imdb.com/title/tt2023690/,movie,6.5,88,2012,"Adventure, Comedy, Crime, Horror, Romance",29916,2012-05-23,Ben Wheatley
157,tt1922777,2018-04-14,2018-04-14,,Sinister,https://www.imdb.com/title/tt1922777/,movie,6.8,110,2012,"Horror, Mystery, Thriller",273166,2012-03-11,Scott Derrickson
158,tt1596365,2018-04-14,2018-04-14,,The Woman in Black,https://www.imdb.com/title/tt1596365/,movie,6.4,95,2012,"Drama, Fantasy, Horror, Thriller",190639,2012-01-24,James Watkins
159,tt1675192,2021-03-04,2021-03-04,,Take Shelter,https://www.imdb.com/title/tt1675192/,movie,7.3,121,2011,"Drama, Horror, Sci-Fi, Thriller",105875,2011-01-24,Jeff Nichols
160,tt1517225,2018-04-14,2018-04-14,,Neprijatelj,https://www.imdb.com/title/tt1517225/,movie,7.3,108,2011,"Drama, Horror, Mystery, Thriller, War",2731,2011-03-06,Dejan Zecevic
161,tt1640459,2018-04-14,2018-04-14,,Hobo with a Shotgun,https://www.imdb.com/title/tt1640459/,movie,6.1,86,2011,"Action, Comedy, Crime, Horror, Thriller",48067,2011-01-21,Jason Eisener
162,tt1189073,2018-04-14,2018-04-14,,La piel que habito,https://www.imdb.com/title/tt1189073/,movie,7.6,120,2011,"Drama, Horror, Mystery, Thriller",162376,2011-05-19,Pedro Almodóvar
163,tt1788391,2022-04-17,2022-04-17,,Kill List,https://www.imdb.com/title/tt1788391/,movie,6.4,95,2011,"Action, Crime, Drama, Horror, Mystery, Thriller",44438,2011-03-12,Ben Wheatley
164,tt1437358,2018-04-14,2018-04-14,,Mientras duermes,https://www.imdb.com/title/tt1437358/,movie,7.2,102,2011,"Crime, Drama, Thriller",45724,2011-09-23,Jaume Balagueró
165,tt1568341,2018-04-14,2018-04-14,,Some Guy Who Kills People,https://www.imdb.com/title/tt1568341/,movie,6.3,97,2011,"Comedy, Crime, Mystery, Thriller",6048,2011-04-14,Jack Perez
166,tt1465522,2018-04-14,2018-04-14,,Tucker and Dale vs Evil,https://www.imdb.com/title/tt1465522/,movie,7.5,89,2010,"Comedy, Horror",190338,2010-01-22,Eli Craig
167,tt1534085,2022-04-22,2022-04-22,,Beyond the Black Rainbow,https://www.imdb.com/title/tt1534085/,movie,5.9,110,2010,"Horror, Mystery, Sci-Fi",16550,2010-12-03,Panos Cosmatos
168,tt0445054,2018-04-14,2018-04-14,,Les 7 jours du talion,https://www.imdb.com/title/tt0445054/,movie,6.5,105,2010,"Crime, Drama, Horror, Thriller",8494,2010-01-22,Daniel Grou
169,tt1646959,2018-04-14,2018-04-14,,Kim Bok-nam salinsageonui jeonmal,https://www.imdb.com/title/tt1646959/,movie,7.3,115,2010,"Drama, Horror, Thriller",16623,2010-05-14,Cheol-soo Jang
170,tt1756479,2018-04-14,2018-04-14,,Die Farbe,https://www.imdb.com/title/tt1756479/,movie,6.2,86,2010,"Drama, Horror, Mystery, Sci-Fi",1730,2010-10-30,Huân Vu
171,tt1181791,2022-04-17,2022-04-17,,Black Death,https://www.imdb.com/title/tt1181791/,movie,6.4,102,2010,"Action, Drama, History, Horror, Mystery",50517,2010-05-26,Christopher Smith
172,tt0455407,2018-04-14,2018-04-14,,The Crazies,https://www.imdb.com/title/tt0455407/,movie,6.5,101,2010,Horror,127416,2010-02-23,Breck Eisner
173,tt1588170,2018-04-14,2018-04-14,,Ang-ma-reul bo-at-da,https://www.imdb.com/title/tt1588170/,movie,7.8,144,2010,"Action, Crime, Thriller",141918,2010-08-12,Jee-woon Kim
174,tt1591095,2018-04-14,2018-04-14,,Insidious,https://www.imdb.com/title/tt1591095/,movie,6.8,103,2010,"Horror, Mystery, Thriller",332863,2010-09-14,James Wan
175,tt1740707,2018-04-14,2018-04-14,,Trolljegeren,https://www.imdb.com/title/tt1740707/,movie,6.9,103,2010,"Drama, Fantasy, Horror, Sci-Fi, Thriller",78384,2010-10-29,André Øvredal
176,tt1407972,2018-04-14,2018-04-14,,Wai dor lei ah yat ho,https://www.imdb.com/title/tt1407972/,movie,6.6,96,2010,Horror,5776,2010-04-23,Ho-Cheung Pang
177,tt1632547,2021-01-29,2021-01-29,,Tsumetai nettaigyo,https://www.imdb.com/title/tt1632547/,movie,7.1,146,2010,"Crime, Drama, Horror, Thriller",14172,2010-09-07,Sion Sono
